1,136,48,0.506539106,0.233372927, True, True,Easy
2,129,50,0.523458958,0.234406948, True, True,Medium
3,1014,90,3.262836218,0.366663933, False, True,Hard
4,1013,206,3.570713043,0.743427038, False, True,Evil
5,64,46,0.295401096,0.222134113, True, True,Easy
6,92,45,0.429606915,0.218635082, True, True,Easy
7,346,47,1.27705884,0.22835803, True, True,Easy
8,1008,102,3.00937295,0.395200014, False, True,Medium
9,578,51,2.005623102,0.234205008, True, True,Evil
10,172,54,0.7945261,0.284325838, True, True,Medium
11,1012,219,3.129738092,0.787702084, False, True,Hard
12,708,116,2.661761999,0.52049613, True, True,Hard
13,1012,361,3.38043189,1.264121056, False, True,Hard
14,1009,115,3.102854013,0.461643934, False, True,Evil
15,1011,157,3.135926008,0.618808031, False, True,Evil
16,1007,51,3.223770857,0.226871014, False, True,Evil
17,120,45,0.504081011,0.226231098, True, True,Easy
18,76,46,0.338930845,0.210199833, True, True,Easy
19,80,55,0.342121124,0.250361919, True, True,Easy
20,89,47,0.400563955,0.2114079, True, True,Easy
21,1013,83,3.497051001,0.365125895, False, True,Medium
22,461,49,1.558879137,0.227313042, True, True,Medium
23,1013,87,3.980221987,0.379567862, False, True,Medium
24,1008,182,3.710183144,0.623472929, False, True,Medium
25,575,51,1.981409073,0.229090929, True, True,Evil
26,1015,198,3.23973918,0.722754002, False, True,Hard
27,1012,210,3.178884029,0.74033618, False, True,Evil
28,1016,299,3.776345015,1.146664143, False, True,Evil
29,168,48,0.74383378,0.233521938, True, True,Easy
30,144,46,0.703493834,0.204647064, True, True,Easy
31,1008,72,3.107466936,0.302260876, False, True,Medium
32,1012,932,3.755250931,3.081138134, False, True,Hard
33,139,65,0.52346611,0.269187927, True, True,Hard
34,1014,149,3.474795103,0.663203001, False, True,Evil
35,210,51,0.669966936,0.248818159, True, True,Medium
36,192,49,0.747699022,0.241004944, True, True,Medium
37,1024,210,3.873671055,0.750087976, False, True,Hard
38,1009,153,3.971789837,0.602459908, False, True,Hard
39,356,107,1.420017958,0.447221041, True, True,Evil
40,1013,84,3.591321945,0.356553078, False, True,Evil
41,120,46,0.501601934,0.237281799, True, True,Easy
42,227,46,0.918153048,0.226492882, True, True,Easy
43,152,47,0.633697033,0.234339952, True, True,Easy
44,133,45,0.567018986,0.210232019, True, True,Easy
45,61,50,0.297700167,0.229190826, True, True,Medium
46,710,66,2.766132116,0.286448956, True, True,Medium
47,1019,68,3.97072506,0.296455145, False, True,Hard
48,1014,116,4.128662109,0.463760853, False, True,Evil
49,93,45,0.379873991,0.225203037, True, True,Easy
50,54,47,0.278652906,0.227609158, True, True,Easy
51,305,93,1.213783979,0.49635601, True, True,Evil
52,478,209,1.809242964,0.744995832, True, True,Evil
53,189,63,0.695073843,0.288064957, True, True,Hard
54,221,74,0.881346941,0.342287064, True, True,Medium
55,207,47,0.764297962,0.229597092, True, True,Easy
56,150,75,0.716538906,0.308971882, True, True,Medium
57,1008,67,3.31793189,0.320655823, False, True,Medium
58,310,54,1.016010046,0.23903203, True, True,Hard
59,1006,223,3.936636925,0.955271006, False, True,Hard
60,1014,744,2.736595154,2.235976934, False, True,Evil
61,110,45,0.427782059,0.207669973, True, True,Easy
62,208,48,0.820852995,0.220745802, True, True,Easy
63,197,51,0.796260834,0.225905895, True, True,Medium
64,1010,58,3.483121872,0.260423899, False, True,Medium
65,766,53,2.87743187,0.250161171, True, True,Hard
66,1020,213,2.343745947,0.732850075, False, True,Hard
67,136,47,0.553277969,0.220288992, True, True,Easy
68,106,47,0.451255083,0.22854495, True, True,Easy
69,83,47,0.34899497,0.226293087, True, True,Easy
70,151,55,0.552587986,0.246799946, True, True,Easy
71,674,195,2.637660027,0.777145863, True, True,Medium
72,1017,413,3.414842129,1.388360024, False, True,Medium
73,1013,56,3.517701864,0.247942925, False, True,Medium
74,1016,602,3.328444004,2.122560024, False, True,Medium
75,1017,200,3.681915045,0.687970161, False, True,Hard
76,1011,325,2.555599928,1.178240061, False, True,Hard
77,1011,581,3.703592062,2.233942986, False, True,Hard
1,0,0,0.073549986,0.001526117,TRUE,TRUE,Easy
2,0,0,0.077788115,0.00149703,TRUE,TRUE,Medium
3,2,2,0.137607813,0.122982025,TRUE,TRUE,Hard
4,19,12,0.528058052,0.308983088,TRUE,TRUE,Evil
5,0,0,0.062603951,0.001477003,TRUE,TRUE,Easy
6,0,0,0.067723036,0.001532078,TRUE,TRUE,Easy
7,0,0,0.062560797,0.001498938,TRUE,TRUE,Easy
8,29,6,0.892547846,0.140140057,TRUE,TRUE,Medium
9,0,0,0.078408003,0.001521111,TRUE,TRUE,Evil
10,6,4,0.253212929,0.119077921,TRUE,TRUE,Medium
11,9,2,0.315575838,0.108070135,TRUE,TRUE,Hard
12,7,7,0.18419981,0.174244165,TRUE,TRUE,Hard
13,48,40,0.857372999,0.727541924,TRUE,TRUE,Hard
14,4,6,0.091187,0.216683149,TRUE,TRUE,Evil
15,30,10,0.996461153,0.227233887,TRUE,TRUE,Evil
16,0,0,0.083820105,0.001514912,TRUE,TRUE,Evil
17,0,0,0.068580151,0.001523018,TRUE,TRUE,Easy
18,0,0,0.067787886,0.001554966,TRUE,TRUE,Easy
19,0,0,0.058917999,0.00149703,TRUE,TRUE,Easy
20,0,0,0.070172071,0.001462936,TRUE,TRUE,Easy
21,2,2,0.116714001,0.079504967,TRUE,TRUE,Medium
22,7,2,0.275117159,0.083420038,TRUE,TRUE,Medium
23,9,4,0.320244074,0.084073067,TRUE,TRUE,Medium
24,3,6,0.137535095,0.169378042,TRUE,TRUE,Medium
25,0,0,0.07643795,0.00148201,TRUE,TRUE,Evil
26,34,18,0.756757975,0.264313936,TRUE,TRUE,Hard
27,66,23,2.024760008,0.638397932,TRUE,TRUE,Evil
28,17,30,0.428448915,0.75343895,TRUE,TRUE,Evil
29,0,0,0.077007055,0.001513958,TRUE,TRUE,Easy
30,0,0,0.067409039,0.001476049,TRUE,TRUE,Easy
31,9,4,0.319926023,0.166583061,TRUE,TRUE,Medium
32,45,51,1.074599028,1.249599934,TRUE,TRUE,Hard
33,1,2,0.084604025,0.096619844,TRUE,TRUE,Hard
34,69,13,1.58392787,0.265043974,TRUE,TRUE,Evil
35,0,0,0.068371058,0.001559019,TRUE,TRUE,Medium
36,2,2,0.074062109,0.069589138,TRUE,TRUE,Medium
37,40,27,0.902205944,0.553077936,TRUE,TRUE,Hard
38,12,14,0.255774975,0.293555975,TRUE,TRUE,Hard
39,14,10,0.243108034,0.207762957,TRUE,TRUE,Evil
40,48,7,0.782892942,0.151268005,TRUE,TRUE,Evil
41,0,0,0.076220989,0.00244689,TRUE,TRUE,Easy
42,0,0,0.067912102,0.001595974,TRUE,TRUE,Easy
43,0,0,0.070815086,0.001710176,TRUE,TRUE,Easy
44,0,0,0.060604095,0.001492977,TRUE,TRUE,Easy
45,0,0,0.06476593,0.001557112,TRUE,TRUE,Medium
46,3,3,0.086881876,0.069709063,TRUE,TRUE,Medium
47,0,0,0.083732128,0.00156498,TRUE,TRUE,Hard
48,53,9,1.526175022,0.233017206,TRUE,TRUE,Evil
49,0,0,0.061668873,0.001518011,TRUE,TRUE,Easy
50,0,0,0.076292992,0.001664162,TRUE,TRUE,Easy
51,2,6,0.091035128,0.179949045,TRUE,TRUE,Evil
52,13,43,0.217735052,0.852472067,TRUE,TRUE,Evil
53,1,1,0.077086926,0.06415081,TRUE,TRUE,Hard
54,0,0,0.076236963,0.001471996,TRUE,TRUE,Medium
55,0,0,0.07431221,0.001607895,TRUE,TRUE,Easy
56,1,1,0.085710049,0.052325964,TRUE,TRUE,Medium
57,12,3,0.448728085,0.108925104,TRUE,TRUE,Medium
58,2,2,0.134430885,0.07427907,TRUE,TRUE,Hard
59,0,0,0.067296028,0.001517057,TRUE,TRUE,Hard
60,18,41,0.637915134,1.11502099,TRUE,TRUE,Evil
61,0,0,0.064400911,0.001492023,TRUE,TRUE,Easy
62,0,0,0.073224068,0.001618147,TRUE,TRUE,Easy
63,1,1,0.084016085,0.067956924,TRUE,TRUE,Medium
64,2,2,0.116811037,0.099231958,TRUE,TRUE,Medium
65,2,1,0.126690865,0.065395117,TRUE,TRUE,Hard
66,21,6,0.572940111,0.191610098,TRUE,TRUE,Hard
67,0,0,0.071840048,0.001558065,TRUE,TRUE,Easy
68,0,0,0.071449041,0.001592875,TRUE,TRUE,Easy
69,0,0,0.068048954,0.00146699,TRUE,TRUE,Easy
70,0,0,0.066822052,0.001518011,TRUE,TRUE,Easy
71,5,11,0.138672113,0.246594906,TRUE,TRUE,Medium
72,9,2,0.304719925,0.078507185,TRUE,TRUE,Medium
73,4,3,0.198982,0.087466002,TRUE,TRUE,Medium
74,14,5,0.634537935,0.19583106,TRUE,TRUE,Medium
75,12,3,0.274174929,0.108270168,TRUE,TRUE,Hard
76,61,29,1.278672934,0.509780169,TRUE,TRUE,Hard
77,34,36,0.733923912,0.785876989,TRUE,TRUE,Hard
1,0,0,0.128230095,0.002092123,TRUE,TRUE,Easy
2,0,0,0.169261932,0.00156498,TRUE,TRUE,Medium
3,2,2,2.3095541,2.26373291,TRUE,TRUE,Hard
4,8,10,15.34882593,17.63014913,TRUE,TRUE,Evil
5,0,0,0.094557047,0.00168705,TRUE,TRUE,Easy
6,0,0,0.104712963,0.001646042,TRUE,TRUE,Easy
7,0,0,0.095611095,0.001692057,TRUE,TRUE,Easy
8,3,1,5.726298094,3.187093973,TRUE,TRUE,Medium
9,0,0,0.104845047,0.001520157,TRUE,TRUE,Evil
10,1,1,2.260995865,2.245129108,TRUE,TRUE,Medium
11,0,0,0.103518963,0.00151515,TRUE,TRUE,Hard
12,5,5,6.095812082,5.933482885,TRUE,TRUE,Hard
13,30,17,36.49325204,16.04162812,TRUE,TRUE,Hard
14,2,5,2.139475107,6.919554949,TRUE,TRUE,Evil
15,15,8,17.62617302,11.97445917,TRUE,TRUE,Evil
16,0,0,0.121183872,0.001652002,TRUE,TRUE,Evil
17,0,0,0.095927954,0.001560926,TRUE,TRUE,Easy
18,0,0,0.094045877,0.001591206,TRUE,TRUE,Easy
19,0,0,0.079545975,0.001553059,TRUE,TRUE,Easy
20,0,0,0.104093075,0.001578093,TRUE,TRUE,Easy
21,2,2,2.317118168,2.350864887,TRUE,TRUE,Medium
22,5,4,4.861835957,6.943098068,TRUE,TRUE,Medium
23,7,2,10.55622506,3.87224412,TRUE,TRUE,Medium
24,3,4,4.669772863,9.71745801,TRUE,TRUE,Medium
25,0,0,0.10007596,0.001475811,TRUE,TRUE,Evil
26,20,12,18.05477095,13.90953398,TRUE,TRUE,Hard
27,39,9,59.90974808,20.88233995,TRUE,TRUE,Evil
28,10,28,15.62529397,36.8587532,TRUE,TRUE,Evil
29,0,0,0.125833988,0.001770973,TRUE,TRUE,Easy
30,0,0,0.105491161,0.001773834,TRUE,TRUE,Easy
31,4,2,9.557626009,4.687042952,TRUE,TRUE,Medium
32,21,41,32.32464886,60.42462897,TRUE,TRUE,Hard
33,0,0,0.128877163,0.001588106,TRUE,TRUE,Hard
34,32,14,68.53327894,29.66699409,TRUE,TRUE,Evil
35,0,0,0.101824045,0.001631021,TRUE,TRUE,Medium
36,1,1,2.376224995,2.35542202,TRUE,TRUE,Medium
37,14,14,26.74413085,26.36286807,TRUE,TRUE,Hard
38,8,10,4.817299843,9.125026941,TRUE,TRUE,Hard
39,6,6,9.856482029,9.945060968,TRUE,TRUE,Evil
40,34,17,61.52206683,28.84096599,TRUE,TRUE,Evil
41,0,0,0.083292961,0.001574039,TRUE,TRUE,Easy
42,0,0,0.082292795,0.001557827,TRUE,TRUE,Easy
43,0,0,0.093705893,0.001560926,TRUE,TRUE,Easy
44,0,0,0.089360952,0.001770973,TRUE,TRUE,Easy
45,0,0,0.096939087,0.00170207,TRUE,TRUE,Medium
46,1,1,2.722266912,2.716903925,TRUE,TRUE,Medium
47,0,0,0.115282059,0.001537085,TRUE,TRUE,Hard
48,36,7,37.31215405,12.03693891,TRUE,TRUE,Evil
49,0,0,0.094801903,0.001531124,TRUE,TRUE,Easy
50,0,0,0.098120928,0.001699924,TRUE,TRUE,Easy
51,1,5,2.377741814,6.464406013,TRUE,TRUE,Evil
52,10,34,15.33600211,52.46109605,TRUE,TRUE,Evil
53,0,0,0.102720976,0.001522064,TRUE,TRUE,Hard
54,0,0,0.112953186,0.00165987,TRUE,TRUE,Medium
55,0,0,0.101953983,0.001462221,TRUE,TRUE,Easy
56,0,0,0.131657124,0.00185895,TRUE,TRUE,Medium
57,5,3,5.256752968,5.638768911,TRUE,TRUE,Medium
58,2,2,0.167813063,2.024150133,TRUE,TRUE,Hard
59,0,0,0.101665974,0.001531124,TRUE,TRUE,Hard
60,7,22,0.40780592,34.75065613,TRUE,TRUE,Evil
61,0,0,0.087798834,0.001525164,TRUE,TRUE,Easy
62,0,0,0.103852987,0.001875877,TRUE,TRUE,Easy
63,0,0,0.109717846,0.001520157,TRUE,TRUE,Medium
64,3,1,2.439789057,2.307492018,TRUE,TRUE,Medium
65,2,1,2.377218008,0.091933012,TRUE,TRUE,Hard
66,0,0,0.105651855,0.00158906,TRUE,TRUE,Hard
67,0,0,0.094891071,0.00166893,TRUE,TRUE,Easy
68,0,0,0.099609137,0.001518965,TRUE,TRUE,Easy
69,0,0,0.090184927,0.00145793,TRUE,TRUE,Easy
70,0,0,0.088894844,0.001526833,TRUE,TRUE,Easy
71,0,0,0.089581966,0.001541138,TRUE,TRUE,Medium
72,6,2,5.855073929,2.084568977,TRUE,TRUE,Medium
73,2,2,0.218647003,0.118004084,TRUE,TRUE,Medium
74,14,2,9.969262838,2.002682209,TRUE,TRUE,Medium
75,3,19,5.573237896,25.73992801,TRUE,TRUE,Hard
76,26,18,36.57215309,21.93759203,TRUE,TRUE,Hard
77,19,22,30.05771303,36.51680779,TRUE,TRUE,Hard
1,0,0,0.121276855,0.00162816,TRUE,TRUE,Easy
2,0,0,0.149194956,0.001545906,TRUE,TRUE,Medium
3,2,2,3.86174202,3.749634981,TRUE,TRUE,Hard
4,8,10,16.88218689,19.70354199,TRUE,TRUE,Evil
5,0,0,0.112371922,0.001569986,TRUE,TRUE,Easy
6,0,0,0.116275072,0.001573086,TRUE,TRUE,Easy
7,0,0,0.109979153,0.001568079,TRUE,TRUE,Easy
8,3,1,7.114768028,4.155889034,TRUE,TRUE,Medium
9,0,0,0.137613058,0.001569986,TRUE,TRUE,Evil
10,1,1,3.130961895,3.031651974,TRUE,TRUE,Medium
11,0,0,0.144533873,0.00147891,TRUE,TRUE,Hard
12,5,5,8.120669842,8.158098221,TRUE,TRUE,Hard
13,30,17,45.5066781,20.35059285,TRUE,TRUE,Hard
14,2,5,2.77601409,9.475039959,TRUE,TRUE,Evil
15,15,8,19.61767888,15.69573116,TRUE,TRUE,Evil
16,0,0,0.147539854,0.001567125,TRUE,TRUE,Evil
17,0,0,0.11452198,0.001547098,TRUE,TRUE,Easy
18,0,0,0.111353874,0.001510143,TRUE,TRUE,Easy
19,0,0,0.092934132,0.001672029,TRUE,TRUE,Easy
20,0,0,0.125132084,0.001571894,TRUE,TRUE,Easy
21,2,2,2.819259882,2.854789019,TRUE,TRUE,Medium
22,5,4,6.716354847,9.569331169,TRUE,TRUE,Medium
23,7,2,13.78554392,5.50326705,TRUE,TRUE,Medium
24,3,4,8.754812956,12.2176199,TRUE,TRUE,Medium
25,0,0,0.126034975,0.001646996,TRUE,TRUE,Evil
26,18,12,16.56875682,13.49338913,TRUE,TRUE,Hard
27,39,9,70.84923816,24.75795007,TRUE,TRUE,Evil
28,1,6,0.143925905,7.60746789,TRUE,TRUE,Evil
29,0,0,0.128255844,0.001455069,TRUE,TRUE,Easy
30,0,0,0.109735012,0.001571178,TRUE,TRUE,Easy
31,4,2,11.38149381,5.907008886,TRUE,TRUE,Medium
32,16,37,26.39973092,56.65121102,TRUE,TRUE,Hard
33,0,0,0.145614147,0.0015769,TRUE,TRUE,Hard
34,32,14,67.70354795,32.74161315,TRUE,TRUE,Evil
35,0,0,0.119228125,0.001510859,TRUE,TRUE,Medium
36,1,1,3.17496109,3.182919025,TRUE,TRUE,Medium
37,14,14,31.65567017,33.62204504,TRUE,TRUE,Hard
38,8,8,6.813938141,6.087636948,TRUE,TRUE,Hard
39,4,4,10.47864699,10.23554802,TRUE,TRUE,Evil
40,34,17,81.57153893,40.02200103,TRUE,TRUE,Evil
41,0,0,0.108443975,0.001526117,TRUE,TRUE,Easy
42,0,0,0.105690002,0.001463175,TRUE,TRUE,Easy
43,0,0,0.1192801,0.001617908,TRUE,TRUE,Easy
44,0,0,0.103863001,0.00158,TRUE,TRUE,Easy
45,0,0,0.112277031,0.001522064,TRUE,TRUE,Medium
46,0,0,0.126147985,0.001554966,TRUE,TRUE,Medium
47,0,0,0.145826817,0.001634836,TRUE,TRUE,Hard
48,36,7,46.61873198,15.85306811,TRUE,TRUE,Evil
49,0,0,0.115739107,0.001666069,TRUE,TRUE,Easy
50,0,0,0.118643999,0.001675129,TRUE,TRUE,Easy
51,1,5,3.257995129,9.033876896,TRUE,TRUE,Evil
52,10,24,19.01765609,45.70994306,TRUE,TRUE,Evil
53,0,0,0.127366066,0.001502037,TRUE,TRUE,Hard
54,0,0,0.132598877,0.001543999,TRUE,TRUE,Medium
55,0,0,0.121525049,0.001546144,TRUE,TRUE,Easy
56,0,0,0.147362947,0.001634121,TRUE,TRUE,Medium
57,5,3,3.861755848,7.459018946,TRUE,TRUE,Medium
58,2,1,0.226549149,0.105334997,TRUE,TRUE,Hard
59,0,0,0.125737906,0.001552105,TRUE,TRUE,Hard
60,7,22,0.502201796,50.48106694,TRUE,TRUE,Evil
61,0,0,0.107651949,0.001479149,TRUE,TRUE,Easy
62,0,0,0.133664131,0.001522064,TRUE,TRUE,Easy
63,0,0,0.131773949,0.00146699,TRUE,TRUE,Medium
64,3,1,3.371044874,3.42931509,TRUE,TRUE,Medium
65,2,1,3.06298995,0.113174915,TRUE,TRUE,Hard
66,2,2,3.53622818,3.555588961,TRUE,TRUE,Hard
67,0,0,0.105503082,0.001482964,TRUE,TRUE,Easy
68,0,0,0.117508888,0.001682997,TRUE,TRUE,Easy
69,0,0,0.105584145,0.001470089,TRUE,TRUE,Easy
70,0,0,0.104729891,0.001559973,TRUE,TRUE,Easy
71,0,0,0.112140179,0.001528025,TRUE,TRUE,Medium
72,6,2,8.290375948,2.963595152,TRUE,TRUE,Medium
73,2,2,0.271354198,0.124315023,TRUE,TRUE,Medium
74,14,2,13.89825392,2.93352294,TRUE,TRUE,Medium
75,3,9,8.367174149,19.1598599,TRUE,TRUE,Hard
76,24,16,50.43261003,30.36607313,TRUE,TRUE,Hard
77,17,20,33.23163199,39.361305,TRUE,TRUE,Hard